Name,Price,Availability,Rating,URL,Reviews,Details
"Blueing 14"" Laptop N3350 6GB+192GB SSD Portable Computer Student Pc","₦ 207,334",Available,4.1 out of 5,https://www.jumia.com.ng/blueing-14-laptop-n3350-6gb192gb-ssd-portable-computer-student-pc-374179541.html,N/A,"CPU：Intel Celeron Processor N3350 2 total cores and 2 total threads CPU handles a ton of tasks. Laptop Parameter： RAM：DDR4 6GB ROM：64GB SSD + Expandable 128GB SSD Display Screen： Images take on new levels of detail and realism on the brilliant 14‑inch, 1366*768 TN display. Camera ： This laptop has a 30w pixel. Whether you are doing video conferencing, online learning, or video chatting with friends and family, a properly working camera is essential. English Keyboard： When a keyboard types like a dream and still does a whole lot more: that’s magic. With new pre-programmed shortcuts, useful features are even easier to access. Easily switch keyboard languages, respond with the perfect emoji, find documents—there’s so much you can do with just a tap. Charging： Data transfer up to 5Gb/s. Connecting your devices. External interface: USB3.2 Gen 1*1(5Gbps/S）, USB2.0*1,  DC*1, HDMI 1.4 (3840 x 2160 @30Hz)*1, TF card*1 and earphone*1."
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard,"₦ 145,000",Available,4 out of 5,https://www.jumia.com.ng/stream-11-laptop-intel-celeron-64gb-ssd-4gb-ram-windows-10-pro-mouse-usb-light-for-keyboard-hp-mpg9920888.html,N/A,"STREAM 11 INCH LAPTOP FAST INTEL CELERON PROCESSOR 64GB STORAGE DRIVE SPACE 1TB OF OneDrive Cloud Storage 4GB RAM FAST AND MOBILE Designed for cloud computing and collaboration, the HP 11.6"" Stream 11 Pro  Education Edition Notebook delivers capable performance. It is powered by  Intel Celeron quad-core processor, which allows you to run multiple applications simultaneously and can be boosted up to 2.2 GHz. The 4GB of 1600 MHz DDR4L RAM helps to ensure smooth multitasking and also allows the computer to quickly access frequently used files and programs. The 11.6"" anti-glare display features an HD 1366 x 768 resolution and a 16:9 aspect ratio. Visuals are powered by integrated Intel HD Graphics 700 and you'll be able to output video to an external display with the HDMI 1.4b output. For long-term storage of your files, this system is equipped with 64GB of  storage space. If you want to add external storage, optical drives, memory card readers, printers, and more, the Stream 11 Pro offers one USB 3.1 Gen 1 Type-A port and one USB 2.0 Type-A port. 802.11ac Wi-Fi is built-in for wireless networking, and Bluetooth 4.2 technology will also allow you to connect additional compatible peripherals wirelessly. There is also an SD/SDHC/SDXC card reader, a VGA webcam, a digital microphone, and stereo speakers. The operating system installed is Windows 10 Pro HP Stream 11 Pro 802.11ac Dual-Band Wi-Fi & Bluetooth 4.2With dual-band Wi-Fi, you can connect to the 5 GHz band for faster speeds or connect to the 2.4 GHz band for an improved wireless transmission range. You'll also be able to pair additional compatible wireless peripherals and devices using Bluetooth 4.2 technology.Video ConferencingEquipped with a built-in VGA webcam, stereo speakers, and a microphone, the HP Stream 11 Pro can be used for work-related video conferencing as well as video chatting with friends and family. Windows 10 Professional Microsoft-Verified SecurityWindows 10 Pro is only capable of running Microsoft Store apps, ensuring that they're Microsoft-verified for security and integrity. Also, Microsoft Edge is the default browser for internet security, while Windows Defender keeps your system protected.Performance That LastsWindows 10 Pro is optimized for performance, so you'll be able to boot and load applications quickly. Moreover, Microsoft's Edge browser runs fast and safe, so you can stream high definition content and switch across multiple apps without delay.Familiar Windows 10 Features There is Cortana, Windows Ink, and Windows Hello for password-free access. If there's something missing, head over to the Windows Store to search for the app that you need.Cloud Convenience Plus AppsMicrosoft OneDrive( 1TB Space) is integrated with Windows 10 Pro, so you'll be able to save, access, and sync your files to the cloud. If you need certain tools or to run non-Store apps Product number Product name Stream 11 Pro Microprocessor Intel® Celeron(up to 2.5 GHz with Intel® Turbo Boost Technology, 6 MB L3 cache, 4 cores) Chipset Intel® Integrated SoC Memory, standard 4 GB DDR4 RAM Video graphics Intel® UHD Graphics STORAGE SPACE 64GB SSD + 1TB ONE DRIVE CLOUD STORAGE Optical drive Optical drive not included Display 35.6 cm (11 INCHES"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED Wireless connectivity Intel® Wi-Fi 6 AX 201 (2x2) and Bluetooth® 5 Combo (Supporting Gigabit file transfer speeds) Network interface Integrated 10/100/1000 GbE LAN Expansion slots 1 multi-format SD media card reader External ports 1 USB 3.1 Gen 1 Type-C™ (Data Transfer Only, 5 Gb/s signaling rate); 1 USB 3.1 Gen 1 Type-A (Data Transfer Only); 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 RJ-45 Minimum dimensions (W x D x H) 32.68 x 22.55 x 1.79 cm Weight 1.1 kg Power supply type 45 W Smart AC adapter Battery type 3-cell, 41 Wh Li-ion Battery life mixed usage Up to 8 hours and 15 minutes Video Playback Battery life Up to 6 hours and 45 minutes Webcam HP Wide Vision HD Camera with integrated dual array digital microphone Audio features Audio by ; Dual speakers; HP Audio Boost 1.0"
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO,"₦ 145,000",Available,5 out of 5,https://www.jumia.com.ng/hp-stream-11-laptop-intel-celeron-64gb-ssd-4gb-ram-windows-10-pro-398116111.html,N/A,"Product name Stream 11 Pro Microprocessor Intel® Celeron(up to 2.5 GHz with Intel® Turbo Boost Technology, 6 MB L3 cache, 4 cores) Chipset Intel® Integrated SoC Memory, standard 4 GB DDR4 RAM Video graphics Intel® UHD Graphics STORAGE SPACE 64GB SSD + 1TB ONE DRIVE CLOUD STORAGE Optical drive Optical drive not included Display 35.6 cm (11 INCHES"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED Wireless connectivity Intel® Wi-Fi 6 AX 201 (2x2) and Bluetooth® 5 Combo (Supporting Gigabit file transfer speeds) Network interface Integrated 10/100/1000 GbE LAN Expansion slots 1 multi-format SD media card reader External ports 1 USB 3.1 Gen 1 Type-C™ (Data Transfer Only, 5 Gb/s signaling rate); 1 USB 3.1 Gen 1 Type-A (Data Transfer Only); 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 RJ-45 Minimum dimensions (W x D x H) 32.68 x 22.55 x 1.79 cm Weight 1.1 kg Power supply type 45 W Smart AC adapter Battery type 3-cell, 41 Wh Li-ion Battery life mixed usage Up to 8 hours and 15 minutes Video Playback Battery life Up to 6 hours and 45 minutes Webcam Wide Vision HD Camera with integrated dual array digital microphone Audio features Audio by ; Dual speakers;  Audio Boost 1.0"
Hp EliteBook 840 G7 10th Gen Intel Core I5 Touchscreen 16GB RAM/512GB SSD Win 11 Pro,"₦ 540,000",Available,4 out of 5,https://www.jumia.com.ng/elitebook-840-g6-intel-core-i5-16gb-ram512gb-ssdbacklit-keyboardfp-reader-windows-11-pro-bag-hp-mpg4091619.html,N/A,"Product details Hp EliteBook 840 G7 10th Generation touchscreen backlit keyboard is an advancement on the 7th and 8th gen models of 840 g5 and 840 G6. The laptops that know business. These PCs come with the manageability, security features and durability to handle your most demanding jobs. A collaborative approach to work requires a powerful, secure, and durable laptop that keeps users connected and productive in any setting. Meet the demands of your multi-task, multi-place workday with the lightweight and beautifully designed HP EliteBook 840 G7 Designed for comfort Easy to carry from meeting to meeting, the ultrathin and light 14-inch diagonal the HP EliteBook 840 G7 with an 85-percent screen-to-body ratio. It also includes a new keyboard and clickpad that are quiet and comfortable to work on. Work with peace of mind Security features from HP work together to create an always-on, always-acting, resilient defense. From the BIOS to the browser, above and below the OS, these constantly evolving solutions help protect your PC from threats. Pursue success Do your best work on the HP EliteBook 840 G7 with Wi-Fi 6 1 , long battery life, and a powerful 10th Gen Intel® Core™ processor. 2 Let nothing stand in your way Power through your day with Windows 10 Pro and the powerful security, collaboration and connectivity features from HP. 3 HP Sure Sense Malware is evolving rapidly and traditional antivirus can’t always recognize new attacks. Protect your PC against never-before-seen attacks with HP Sure Sense, which uses deep learning AI to provide exceptional protection against advanced malware. Fast and efficient wireless LAN The portability of your PC and the reliability of a fast connection determines where you can work. Get a fast and reliable connection in dense wireless environments with gigabit-speed Wi-Fi 6. 4 Automatic recovery from firmware attacks Firmware attacks can completely devastate your PC. Stay protected with HP’s self-healing BIOS - HP Sure Start Gen6 automatically recovers the BIOS from malware, rootkits, or corruption. Keep your PC’s security protections in place. Stop unwanted changes to security settings and help limit the spread of malware with HP Sure Run Gen3 which identifies, quarantines, and provides reporting on attackers trying to kill processes. Browse confidently Help protect your PC from websites and read only and PDF attachments with embedded malware, ransomware, or viruses with hardware-enforced security from HP Sure Click"
"DELL Refurbishe Latitude E5470 14-Inch Laptop (Intel Core-i5-6300U Upto 3.0 GHz, 8GB RAM 256GB ROM","₦ 257,626",Available,3.4 out of 5,https://www.jumia.com.ng/dell-refurbishe-latitude-e5470-14-inch-laptop-intel-core-i5-6300u-upto-3.0-ghz-8gb-ram-256gb-rom-365795074.html,N/A,"The Dell Latitude E5470 is the perfect blend of performance, portability, and durability, ideal for professionals and students who need a reliable laptop for everyday computing. Featuring a 14-inch HD display , this laptop provides a comfortable viewing experience for both work and entertainment, while its compact design makes it easy to carry wherever you go. At the heart of this laptop is an Intel Core i5-6300U processor , clocking up to 3.0 GHz with Turbo Boost technology, ensuring fast and efficient multitasking for your business or personal needs. Whether you're running multiple applications, video conferencing, or browsing the web, the Latitude E5470 delivers smooth and responsive performance. Equipped with 8GB of RAM , this laptop offers ample memory to handle various applications simultaneously without lag, while the 256 GB SSD provides substantial storage space for your files, documents, media, and more. You'll have the capacity to store everything you need, from presentations to movies, without worrying about space limitations. Built for the business environment, the Dell Latitude E5470 is known for its durability. It features a tough chassis designed to withstand daily wear and tear, while the spill-resistant keyboard adds another layer of protection. Whether you're in the office, working remotely, or on the go, you can count on this laptop to keep up with your demands. The Dell Latitude E5470 is not only built for performance but also for security, offering advanced features to keep your data safe, such as TPM (Trusted Platform Module) and optional fingerprint reader support. For those in need of a reliable, high-performing laptop, the Dell Latitude E5470 is an excellent choice that balances power, security, and affordability."
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,"₦ 220,000",Available,4.2 out of 5,https://www.jumia.com.ng/probook-11-x360-touch-256gb-ssd4gb-ram-intel-celeron-quad-core-win10-pro-mouse-usb-light-hp-mpg7658764.html,N/A,"Product info HP Probook 11 X360 Laptop 256GB SSD 1TB OF OneDrive Cloud Storage 4GB RAM Thinner, Lighter Design Fast, Durable And Mobile TOUCHSCREEN WINDOWS 10 PROFESSIONAL UPGRADEABLE TO WINDOWS 11 WITH ONE CLICK Product name PROBOOK 11 Microprocessor Intel® CELERON QUAD CORE (Up to 2.9 GHz with Intel® Turbo Boost Technology, 6 MB L3 cache, 4 cores) Chipset Intel® Integrated SoC Memory, standard 4 GB DDR4-2666 SDRAM () Video graphics Intel® UHD Graphics STORAGE drive 256GB SSD Optical drive Optical drive not included Display 35.6 cm (11-INCH"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED Wireless connectivity Intel® Wi-Fi 6 AX 201 (2x2) and Bluetooth® 5 Combo (Supporting Gigabit file transfer speeds) Network interface Integrated 10/100/1000 GbE LAN Expansion slots 1 multi-format SD media card reader External ports 1 USB 3.1 Gen 1 Type-C™ (Data Transfer Only, 5 Gb/s signaling rate); 1 USB 3.1 Gen 1 Type-A (Data Transfer Only); 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 RJ-45 Minimum dimensions (W x D x H) 32.68 x 22.55 x 1.79 cm Weight 1.1 kg Power supply type 45 W Smart AC adapter Battery type 4-cell, 41 Wh Li-ion Battery life mixed usage Up to 10 hours and 15 minutes Video Playback Battery life Up to 7 hours and 45 minutes Webcam HP Wide Vision HD Camera with integrated dual array digital microphone Audio features & SOFT WARES Audio by ; Dual speakers; HP Audio Boost SOFTWARES Discover HP Touchpoint Manager Windows 10 Recovery Manager Windows 10 Push Button Reset Recovery HP Support Assistant HP PC Hardware Diagnostics UEFI HP Communication Recovery Tool HP ePrint HP e-Service HP CoolSense HP System Event Utility CyberLink Power Media Player CyberLink PowerDirector Adobe® Shockwave® Player"
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM +Mouse &USB Light,"₦ 220,000",Available,4 out of 5,https://www.jumia.com.ng/hp-probook-11-x360-touch-256gb-ssd4gb-ram-mouse-usb-light-23039283.html,N/A,"Product info HP Probook 11 X360 Laptop 256GB SSD 1TB OF OneDrive Cloud Storage 4GB RAM Thinner, Lighter Design Fast, Durable And Mobile TOUCHSCREEN WINDOWS 10 PROFESSIONAL UPGRADEABLE TO WINDOWS 11 WITH ONE CLICK Product name PROBOOK 11 Microprocessor Intel® CELERON QUAD CORE (Up to 2.9 GHz with Intel® Turbo Boost Technology, 6 MB L3 cache, 4 cores) Chipset Intel® Integrated SoC Memory, standard 4 GB DDR4-2666 SDRAM () Video graphics Intel® UHD Graphics STORAGE drive 256GB SSD Optical drive Optical drive not included Display 35.6 cm (11-INCH"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED Wireless connectivity Intel® Wi-Fi 6 AX 201 (2x2) and Bluetooth® 5 Combo (Supporting Gigabit file transfer speeds) Network interface Integrated 10/100/1000 GbE LAN Expansion slots 1 multi-format SD media card reader External ports 1 USB 3.1 Gen 1 Type-C™ (Data Transfer Only, 5 Gb/s signaling rate); 1 USB 3.1 Gen 1 Type-A (Data Transfer Only); 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 RJ-45 Minimum dimensions (W x D x H) 32.68 x 22.55 x 1.79 cm Weight 1.1 kg Power supply type 45 W Smart AC adapter Battery type 4-cell, 41 Wh Li-ion Battery life mixed usage Up to 10 hours and 15 minutes Video Playback Battery life Up to 7 hours and 45 minutes Webcam HP Wide Vision HD Camera with integrated dual array digital microphone Audio features & SOFT WARES Audio by ; Dual speakers; HP Audio Boost SOFTWARES Discover HP Touchpoint Manager Windows 10 Recovery Manager Windows 10 Push Button Reset Recovery HP Support Assistant HP PC Hardware Diagnostics UEFI HP Communication Recovery Tool HP ePrint HP e-Service HP CoolSense HP System Event Utility CyberLink Power Media Player CyberLink PowerDirector Adobe® Shockwave® Player"
Hp ProBook 11 X360- TOUCH- 512GB SSD/8GB RAM-Intel CORE I5- Windows 11 + 64GB Flash & BAG,"₦ 330,000",Available,4.8 out of 5,https://www.jumia.com.ng/probook-11-x360-touch-512gb-ssd8gb-ram-intel-core-i5-windows-11-64gb-flash-bag-hp-mpg7442801.html,N/A,"Product info HP Probook 11 X360 Laptop 512GB SSD INTEL CORE i5 1TB OF OneDrive Cloud Storage 8GB RAM Thinner, Lighter Design Fast, Durable And Mobile TOUCHSCREEN WINDOWS 11 PRO Product name PROBOOK 11 Microprocessor Intel® CORE i5 (Up to 3.5 GHz with Intel® Turbo Boost Technology, 6 MB L3 cache, 4 cores) Chipset Intel® Integrated SoC Memory, standard 8GB DDR4-2666 SDRAM () Video graphics Intel® UHD Graphics STORAGE drive 512GB SSD Optical drive Optical drive not included Display 35.6 cm (11-INCH"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED Wireless connectivity Intel® Wi-Fi 6 AX 201 (2x2) and Bluetooth® 5 Combo (Supporting Gigabit file transfer speeds) Network interface Integrated 10/100/1000 GbE LAN Expansion slots 1 multi-format SD media card reader External ports 1 USB 3.1 Gen 1 Type-C™ (Data Transfer Only, 5 Gb/s signaling rate); 1 USB 3.1 Gen 1 Type-A (Data Transfer Only); 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 RJ-45 Minimum dimensions (W x D x H) 32.68 x 22.55 x 1.79 cm Weight 1.1 kg Power supply type 45 W Smart AC adapter Battery type 4-cell, 41 Wh Li-ion Battery life mixed usage Up to 10 hours and 15 minutes Video Playback Battery life Up to 7 hours and 45 minutes Webcam HP Wide Vision HD Camera with integrated dual array digital microphone Audio features & SOFT WARES Audio by ; Dual speakers; HP Audio Boost SOFTWARES Discover HP Touchpoint Manager Windows 11 Recovery Manager Windows 11 Push Button Reset Recovery HP Support Assistant HP PC Hardware Diagnostics UEFI HP Communication Recovery Tool HP ePrint HP e-Service HP CoolSense HP System Event Utility CyberLink Power Media Player CyberLink PowerDirector Adobe® Shockwave® Player"
Hp ELITEBOOK X360 1030 G2 TOUCHSCREEN CORE I5 8GB RAM/ 1TB SSD BACKLIT KEYBOARD FP READER WIN 11 PRO,"₦ 650,000",Available,4.4 out of 5,https://www.jumia.com.ng/probook11-x360-intel-celeron-512gb-4gbram-windows10mouse-hp-mpg3401178.html,N/A,"Meet the demands of your multi-task, multi-place, enterprise-business workday with the 14"" EliteBook 1030 G2 Laptop from is a powerful, secure, and durable system that allows teams to work from many locations. This system is powered by an 2.8 GHz Intel Core i5 Quad-Core processor that allows you to run multiple applications simultaneously. If you need more power, the system can be overclocked to 4.7 GHz using Intel Turbo Boost 2.0 technology. The 8GB of 3200 MHz DDR4 RAM, which comes in a 8GB configuration, helps to ensure smooth multitasking and allows the computer to quickly access frequently used files and programs. The 14"" UWVA anti-glare IPS display features a Full HD 1920 x 1080 native resolution that is equipped with LED backlighting, a 16:9 aspect ratio, 1000 cd/m2 brightness, a 1500:1 contrast ratio, a refresh rate of 60 Hz, coverage for 100% of the sRGB color gamut, and viewing angles of 85/85/85/85°. Integrated Intel Iris Xe graphics delivers a sharp, clear picture, and you'll be able to output video to an external display at resolutions up to 4K @ 60 Hz using the HDMI 2.0b output. To help prevent side-angle viewing from onlookers, this display features Sure View privacy technology that produces a copper reflective finish when the screen is viewed from the side, making it appear unreadable. For storage of your files, a 1TB PCIe M.2 NVMe PCIe SSD offers quick access to your data. If you want to add external storage drives or other peripherals, the EliteBook 1030 G2 features two 5 Gb/s USB Type-C ports and two 5 Gb/s USB 3.2 Gen 1 Type-A ports, one of which doubles as a charging port. Wi-Fi 6 (802.11ax) is also built-in for wireless networking and Bluetooth 5.0 technology will allow you to connect additional compatible peripherals. Other features include a 720p IR webcam for facial authentication with Windows Hello, two user-facing mics and one world-facing mic, and stereo speakers with Bang & Olufsen HD audio. The EliteBook 1030 G2 Laptop includes an AC adapter and an Long Life 3-cell / 56Wh lithium-ion battery that supports fast charging up to 50% in 30 minutes and lasts for up to 14.75 hours before recharging is required. Windows 11 Pro (64-bit) is the installed operating system."
Hp chromebook- Intel Celeron - 32GB SSD 4GB RAM Windows 10 PRO+ USB Light For Keyboard,"₦ 120,000",Available,3.5 out of 5,https://www.jumia.com.ng/hp-chromebook-intel-celeron-32gb-ssd-4gb-ram-windows-10-pro-usb-light-for-keyboard-391877860.html,N/A,"Description chromebook 11 INCH LAPTOP FAST INTEL CELERON PROCESSOR 32GB STORAGE DRIVE SPACE 4GB RAM FAST AND MOBILE Designed for cloud computing and collaboration, the 11.6"" Stream 11 Pro  Education Edition Notebook delivers capable performance. It is powered by  Intel Celeron quad-core processor, which allows you to run multiple applications simultaneously and can be boosted up to 2.2 GHz. The 4GB of 1600 MHz DDR4L RAM helps to ensure smooth multitasking and also allows the computer to quickly access frequently used files and programs. The 11.6"" anti-glare display features an HD 1366 x 768 resolution and a 16:9 aspect ratio. Visuals are powered by integrated Intel HD Graphics 700 and you'll be able to output video to an external display with the HDMI 1.4b output. For long-term storage of your files, this system is equipped with 32GB of  storage space. If you want to add external storage, optical drives, memory card readers, printers, and more, the Stream 11 Pro offers one USB 3.1 Gen 1 Type-A port and one USB 2.0 Type-A port. 802.11ac Wi-Fi is built-in for wireless networking, and Bluetooth 4.2 technology will also allow you to connect additional compatible peripherals wirelessly. There is also an SD/SDHC/SDXC card reader, a VGA webcam, a digital microphone, and stereo speakers. The operating system installed is Windows 10 Pro 802.11ac Dual-Band Wi-Fi & Bluetooth 4.2With dual-band Wi-Fi, you can connect to the 5 GHz band for faster speeds or connect to the 2.4 GHz band for an improved wireless transmission range. You'll also be able to pair additional compatible wireless peripherals and devices using Bluetooth 4.2 technology.Video ConferencingEquipped with a built-in VGA webcam, stereo speakers, and a microphone, the Stream 11 Pro can be used for work-related video conferencing as well as video chatting with friends and family."
DELL Latitude 7490 TOUCHSCREEN Intel Core I5- 512GB SSD/16GB RAM BACKLIGHT KEYBOARD/WIN 11 PRO+BAG,"₦ 450,000",Available,4.5 out of 5,https://www.jumia.com.ng/dell-latitude-7490-touchscreen-intel-core-i5-512gb-ssd16gb-ram-backlight-keyboardwin-11-probag-304345304.html,N/A,"Designed to keep you productive and entertained from anywhere, the DELL 39.6 cm (14”) laptop combines a long battery life with a sleek and portable, micro-edge bezel design. PROCESSOR FAMILY Generation Intel® CORE i5 FAST PROCESSOR- FULL HD DISPLAY 39.6 cm (14"") diagonal, FHD 1920x1080P, micro-edge, BrightView, 220 nits, 45% NTSC PROCESSOR Intel® CORE I5- (Up to 4.1 GHz with Intel® Turbo Boost Technology, 6 MB L3 cache, 4 cores) CHIPSET Intel® Integrated SoC MEMORY 16GB DDR4-2666 MHz RAM Transfer rates up to 2666 MT/s. 512GB SSD OPTICAL DRIVE Optical drive not included CLOUD SERVICE Dropbox GRAPHICS Integrated GRAPHICS (INTEGRATED) Intel® FHD Graphics 1920x1080P PORTS 1 SuperSpeed USB Type-C® 5Gbps signaling rate; 2 SuperSpeed USB Type-A 5Gbps signaling rate; 1 HDMI 1.4b; 1 RJ-45; 1 AC smart pin; 1 headphone/microphone combo EXPANSION SLOTS 1 multi-format SD media card reader WEBCAM DELL True Vision 720p HD camera with integrated dual array digital microphones AUDIO FEATURES Dual speakers KEYBOARD Full-size, natural silver keyboard with numeric keypad POINTING DEVICE Touchpad with multi-touch gesture support; Precision WIRELESS Realtek RTL8821CE 802.11a/b/g/n/ac (1x1) Wi-Fi® and Bluetooth® 4.2 combo Miracast compatible; MU-MIMO supported NETWORK INTERFACE Integrated 10/100/1000 GbE LAN POWER SUPPLY TYPE 45 W Smart AC power adapter BATTERY TYPE 4-cell, 41 Wh Li-ion ENERGY EFFICIENCY ENERGY STAR® certified; EPEAT® Silver registered DIMENSIONS (W X D X H) 35.85 x 24.2 x 1.99 cm WEIGHT Starting at 1.37 kg PRODUCT DESIGN Paint cover and base finish, vertical brushing pattern with IMR cover and keyboard frame WARRANTY 1 year power supply type     - 45 W Smart AC power adapter Battery life      -  Up to 10 hours and 45 minutes Video Playback Battery life    -  Up to 8 hours and 45 minutes Webcam      -   True Vision 720p HD camera with integrated dual array digital microphones Audio features -    Dual speakers Software Discover Touchpoint Manager Windows  Recovery Manager Windows  Push Button Reset Recovery Support Assistant PC Hardware Diagnostics UEFI Communication Recovery Tool ePrint e-Service CoolSense System Event Utility CyberLink Power Media Player CyberLink PowerDirector Adobe® Shockwave® Player OPERATING SYSTEM Windows 11 OS"
Hp EliteBook 840 G7 Intel Core I5 Touchscreen 16GB RAM/1TB SSD/Backlit Keyboard/FP Win 11 Pro,"₦ 585,000",Available,3.9 out of 5,https://www.jumia.com.ng/hp-elitebook-840-g7-intel-core-i5-touchscreen-16gb-ram1tb-ssdbacklit-keyboardfp-win-11-pro-295793877.html,N/A,"Designed for comfort Easy to carry from meeting to meeting, the ultrathin and light 14-inch diagonal the HP EliteBook 840 G7 with an 85-percent screen-to-body ratio. It also includes a new keyboard and clickpad that are quiet and comfortable to work on. Work with peace of mind Security features from HP work together to create an always-on, always-acting, resilient defense. From the BIOS to the browser, above and below the OS, these constantly evolving solutions help protect your PC from threats. Pursue success Do your best work on the HP EliteBook 840 G7 with Wi-Fi 6 1 , long battery life, and a powerful 10th Gen Intel® Core™ processor. 2 Let nothing stand in your way Power through your day with Windows 10 Pro and the powerful security, collaboration and connectivity features from HP. 3 HP Sure Sense Malware is evolving rapidly and traditional antivirus can’t always recognize new attacks. Protect your PC against never-before-seen attacks with HP Sure Sense, which uses deep learning AI to provide exceptional protection against advanced malware. Fast and efficient wireless LAN The portability of your PC and the reliability of a fast connection determines where you can work. Get a fast and reliable connection in dense wireless environments with gigabit-speed Wi-Fi 6. 4 Automatic recovery from firmware attacks Firmware attacks can completely devastate your PC. Stay protected with HP’s self-healing BIOS - HP Sure Start Gen6 automatically recovers the BIOS from malware, rootkits, or corruption. Keep your PC’s security protections in place. Stop unwanted changes to security settings and help limit the spread of malware with HP Sure Run Gen3 which identifies, quarantines, and provides reporting on attackers trying to kill processes. Browse confidently Help protect your PC from websites and read only and PDF attachments with embedded malware, ransomware, or viruses with hardware-enforced security from HP Sure Click"
Hp Stream 11 - Intel Celeron- Education Edition - 4GB RAM - 64GB HDD Windows 10 Pro+ Keyboard USB Light,"₦ 180,000",Available,4.2 out of 5,https://www.jumia.com.ng/hp-stream-11-intel-celeron-education-edition-4gb-ram-64gb-hdd-windows-10-pro-keyboard-usb-light-306844738.html,N/A,STREAM 11 INCH LAPTOP 64GB HARD DRIVE SPACE 1TB OF OneDrive Cloud Storage 4GB RAM FAST AND MOBILE
Hp ProBook 11 X360- Intel CORE I5- TOUCH- 512GB SSD/8GB RAM- Windows 11 + 64GB Flash & BAG,"₦ 330,000",Available,4.3 out of 5,https://www.jumia.com.ng/hp-probook-11-x360-intel-core-i5-touch-512gb-ssd8gb-ram-windows-11-64gb-flash-bag-392837094.html,N/A,"Product info Pro book 11 X360 Laptop 512GB SSD 512GB OF OneDrive Cloud Storage 8GB RAM Thinner, Lighter Design Fast, Durable And Mobile TOUCHSCREEN WINDOWS 10 PROFESSIONAL UPGRADEABLE TO WINDOWS 11 WITH ONE CLICK Product name PROBOOK 11 Microprocessor Intel® CELERON QUAD CORE (Up to 2.9 GHz with Intel® Turbo Boost Technology, 6 MB L3 cache, 4 cores) Chipset Intel® Integrated SoC Memory, standard 4 GB DDR4-2666 SDRAM () Video graphics Intel® UHD Graphics STORAGE drive 1TB SSD Optical drive Optical drive not included Display 35.6 cm (11-INCH"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED 35.6 cm (11"") diagonal HD SVA anti-glare micro-edge WLED Wireless connectivity Intel® Wi-Fi 6 AX 201 (2x2) and Bluetooth® 5 Combo (Supporting Gigabit file transfer speeds) Network interface Integrated 10/100/1000 GbE LAN Expansion slots 1 multi-format SD media card reader External ports 1 USB 3.1 Gen 1 Type-C™ (Data Transfer Only, 5 Gb/s signaling rate); 1 USB 3.1 Gen 1 Type-A (Data Transfer Only); 1 AC smart pin; 1 HDMI 1.4b; 1 headphone/microphone combo; 1 RJ-45 Minimum dimensions (W x D x H) 32.68 x 22.55 x 1.79 cm Weight 1.1 kg Power supply type 45 W Smart AC adapter Battery type 4-cell, 41 Wh Li-ion Battery life mixed usage Up to 10 hours and 15 minutes Video Playback Battery life Up to 7 hours and 45 minutes Webcam Wide Vision HD Camera with integrated dual array digital microphone Audio features & SOFT WARES Audio by ; Dual speakers;  Audio Boost SOFTWARES Discover  Touchpoint Manager Windows 10 Recovery Manager Windows 10 Push Button Reset Recovery Support Assistant PC Hardware Diagnostics UEFI Communication Recovery Tool e Print e-Service Cool Sense System Event Utility Cyber Link Power Media Player Cyber Link Power Director Adobe® Shockwave® Player"
